Date,Product_ID,Units_Sold,Inventory_Level,Unit_Price,Fuel_Price_Index,Weather_Condition,Shipping_Delay_Days,Lead_Time_Days
16-02-2026,PROD_002,279,592,58.04,1.48,Sunny,1,5
17-02-2026,PROD_005,91,677,53.64,1.48,Snow,3,4
18-02-2026,PROD_004,36,541,36.25,1.46,Snow,3,9
19-02-2026,PROD_001,76,321,37.28,1.23,Snow,0,2
20-02-2026,PROD_005,237,647,24.04,1.19,Cloudy,3,7
21-02-2026,PROD_002,126,13,33.14,1.35,Cloudy,2,8
22-02-2026,PROD_002,192,356,57.34,1.16,Snow,2,4
23-02-2026,PROD_005,238,482,46.35,1.03,Storm,2,8
24-02-2026,PROD_004,266,617,10.59,1.45,Cloudy,1,3
25-02-2026,PROD_002,237,358,15.83,1.32,Snow,5,7
26-02-2026,PROD_004,50,317,56.19,1.1,Cloudy,6,4
27-02-2026,PROD_002,66,74,52.44,1.01,Sunny,2,4
28-02-2026,PROD_002,153,958,34.31,1.36,Rainy,1,4
01-03-2026,PROD_003,127,590,40.85,1.43,Sunny,0,2
02-03-2026,PROD_002,91,193,24.48,1.2,Snow,0,5
03-03-2026,PROD_001,127,996,49.64,1.04,Rainy,5,6
04-03-2026,PROD_005,291,362,40.17,1.32,Storm,2,2
05-03-2026,PROD_005,190,95,44.74,1.15,Snow,1,7
06-03-2026,PROD_004,135,39,28.75,1.07,Storm,2,8
07-03-2026,PROD_002,93,767,31.52,1.26,Storm,5,6
08-03-2026,PROD_001,275,396,20.38,1.24,Cloudy,5,8
09-03-2026,PROD_004,100,106,57.4,1.26,Cloudy,3,7
10-03-2026,PROD_003,287,16,57.33,1.41,Rainy,1,6
11-03-2026,PROD_004,147,526,50.89,1.24,Rainy,1,4
12-03-2026,PROD_004,254,928,56.78,1.45,Cloudy,1,7
13-03-2026,PROD_002,60,783,43.27,1.42,Rainy,1,3
14-03-2026,PROD_003,200,498,21.73,1.33,Sunny,3,6
15-03-2026,PROD_004,176,524,48.01,1.03,Snow,6,7
16-03-2026,PROD_001,78,758,26.26,1.43,Sunny,2,9
17-03-2026,PROD_001,268,725,32.02,1.45,Snow,0,7
18-03-2026,PROD_005,211,662,23.72,1.19,Cloudy,5,6
19-03-2026,PROD_003,43,803,31.18,1.26,Sunny,4,4
20-03-2026,PROD_003,99,42,43.97,1.14,Storm,4,9
21-03-2026,PROD_005,153,945,15.53,1.01,Sunny,1,3
22-03-2026,PROD_004,232,625,15.26,1.24,Rainy,1,8
23-03-2026,PROD_003,185,841,44.19,1.06,Sunny,0,4
24-03-2026,PROD_001,90,592,48.98,1.09,Cloudy,4,8
25-03-2026,PROD_001,233,349,37.57,1.24,Cloudy,1,6
26-03-2026,PROD_002,84,652,19.08,1.43,Rainy,5,7
27-03-2026,PROD_003,240,29,31.54,1.42,Snow,5,9
28-03-2026,PROD_004,204,440,47.91,1.48,Rainy,6,2
29-03-2026,PROD_005,226,541,44.29,1.24,Snow,3,8
30-03-2026,PROD_005,118,454,15.49,1.28,Cloudy,4,7
31-03-2026,PROD_004,261,777,58.46,1.41,Cloudy,3,8
01-04-2026,PROD_002,177,610,21.17,1.35,Snow,0,9
02-04-2026,PROD_005,117,961,21.02,1.09,Sunny,0,8
03-04-2026,PROD_003,61,93,32.99,1.2,Sunny,6,6
04-04-2026,PROD_002,158,722,26.36,1.46,Rainy,4,2
05-04-2026,PROD_003,246,294,59.2,1.07,Cloudy,5,9
06-04-2026,PROD_001,91,548,13.82,1.1,Sunny,2,5
07-04-2026,PROD_002,262,898,25.32,1.2,Cloudy,4,3
08-04-2026,PROD_005,37,88,29.14,1.47,Rainy,3,7
09-04-2026,PROD_002,96,929,34.67,1.06,Storm,2,8
10-04-2026,PROD_002,64,502,10.82,1.34,Cloudy,6,8
11-04-2026,PROD_002,159,766,14.12,1.07,Storm,3,5
12-04-2026,PROD_002,196,213,22.89,1.26,Cloudy,3,9
13-04-2026,PROD_003,241,421,37.7,1.27,Snow,3,9
14-04-2026,PROD_001,111,525,48.39,1.02,Storm,1,4
15-04-2026,PROD_004,41,191,44.32,1.48,Snow,2,6
16-04-2026,PROD_002,191,806,38.35,1.4,Snow,1,9
17-04-2026,PROD_005,111,693,29.86,1.15,Rainy,1,5
18-04-2026,PROD_002,211,641,53.53,1.07,Rainy,3,3
19-04-2026,PROD_005,96,223,32.99,1.17,Sunny,0,2
20-04-2026,PROD_003,198,554,24.96,1.45,Storm,5,2
21-04-2026,PROD_005,257,692,41.47,1.07,Sunny,4,4
22-04-2026,PROD_004,154,386,44.61,1.17,Storm,0,9
23-04-2026,PROD_001,299,680,29.92,1.25,Rainy,3,8
24-04-2026,PROD_005,38,775,11.41,1.02,Rainy,4,4
25-04-2026,PROD_005,102,473,14.71,1.13,Rainy,5,6
26-04-2026,PROD_001,247,607,52.28,1.3,Storm,4,8
27-04-2026,PROD_004,284,202,12.83,1.16,Rainy,5,5
28-04-2026,PROD_002,131,446,39.6,1.44,Sunny,3,6
29-04-2026,PROD_005,270,832,19.19,1.47,Snow,1,2
30-04-2026,PROD_001,183,846,21.45,1.22,Storm,4,9
01-05-2026,PROD_003,187,899,23.67,1.27,Snow,5,2
02-05-2026,PROD_001,240,67,11.91,1.32,Sunny,4,7
03-05-2026,PROD_003,210,91,18.86,1.33,Cloudy,4,5
04-05-2026,PROD_004,189,777,42.52,1.03,Rainy,4,6
05-05-2026,PROD_002,64,842,34.94,1.03,Sunny,2,8
06-05-2026,PROD_001,33,177,49.87,1.43,Cloudy,1,4
07-05-2026,PROD_005,250,662,13.06,1.11,Storm,2,9
08-05-2026,PROD_004,176,828,54.44,1.29,Sunny,2,9
09-05-2026,PROD_001,153,558,59.82,1.31,Storm,5,5
10-05-2026,PROD_005,56,2,10.79,1.08,Snow,3,7
11-05-2026,PROD_001,72,998,58.38,1.38,Snow,1,4
12-05-2026,PROD_003,37,102,21.79,1.43,Storm,0,8
13-05-2026,PROD_001,57,272,44.63,1.14,Snow,6,5
14-05-2026,PROD_001,206,533,24.62,1.44,Snow,1,4
15-05-2026,PROD_001,215,115,36.09,1.04,Rainy,0,3
16-05-2026,PROD_004,262,858,35.52,1.4,Storm,5,2
17-05-2026,PROD_001,54,911,28.06,1.32,Storm,5,7
18-05-2026,PROD_005,234,463,45.88,1.29,Cloudy,4,5
19-05-2026,PROD_003,238,103,39.98,1.12,Rainy,5,7
20-05-2026,PROD_003,109,258,35.41,1.18,Sunny,0,8
21-05-2026,PROD_001,271,307,59.14,1.46,Rainy,6,8
22-05-2026,PROD_004,27,366,57,1.23,Sunny,0,3
23-05-2026,PROD_004,275,928,57.77,1.3,Storm,5,9
24-05-2026,PROD_005,227,809,54.07,1.47,Rainy,6,5
25-05-2026,PROD_001,150,641,22.76,1.23,Cloudy,6,2
26-05-2026,PROD_003,243,806,27.5,1.19,Snow,0,7
27-05-2026,PROD_004,216,301,21.55,1.45,Sunny,4,2
28-05-2026,PROD_001,161,559,59.31,1.46,Snow,4,4
29-05-2026,PROD_004,271,26,17.63,1.18,Storm,2,7
30-05-2026,PROD_004,115,507,28.33,1.3,Storm,0,2
31-05-2026,PROD_003,45,526,19.95,1.48,Storm,1,7
01-06-2026,PROD_002,130,774,21.17,1.03,Snow,3,7
02-06-2026,PROD_005,142,364,22.35,1.02,Storm,2,8
03-06-2026,PROD_005,205,952,41.98,1.26,Storm,0,2
04-06-2026,PROD_003,187,297,13.8,1.15,Snow,2,2
05-06-2026,PROD_004,70,776,38.63,1.29,Storm,5,6
06-06-2026,PROD_001,24,360,50.96,1.36,Sunny,5,6
07-06-2026,PROD_004,96,645,48.33,1.03,Rainy,5,2
08-06-2026,PROD_003,179,503,17.56,1.44,Sunny,0,8
09-06-2026,PROD_005,227,952,55.74,1.14,Storm,0,7
10-06-2026,PROD_004,276,587,48.5,1.19,Storm,2,8
11-06-2026,PROD_005,224,29,10.27,1.17,Storm,0,7
12-06-2026,PROD_001,274,438,46.87,1.42,Storm,6,6
13-06-2026,PROD_005,30,339,46.87,1.09,Snow,0,8
14-06-2026,PROD_005,27,125,34.84,1.01,Rainy,3,5
15-06-2026,PROD_002,51,595,12.3,1.49,Snow,1,7
16-06-2026,PROD_002,47,565,39,1.49,Snow,4,3
17-06-2026,PROD_002,225,365,48.29,1.13,Storm,3,3
18-06-2026,PROD_005,247,794,23.54,1,Sunny,4,6
19-06-2026,PROD_003,147,851,43.35,1.32,Sunny,4,8
20-06-2026,PROD_005,274,442,27.7,1.32,Cloudy,1,3
21-06-2026,PROD_003,231,262,38.69,1.47,Rainy,6,6
22-06-2026,PROD_003,258,935,29.23,1.15,Cloudy,3,4
23-06-2026,PROD_002,226,871,25.19,1.09,Snow,0,9
24-06-2026,PROD_004,264,221,52.8,1.31,Cloudy,1,7
25-06-2026,PROD_001,64,839,47.69,1.28,Cloudy,0,2
26-06-2026,PROD_002,124,1,27.27,1.36,Cloudy,0,3
27-06-2026,PROD_002,253,909,31.73,1.44,Rainy,5,2
28-06-2026,PROD_004,208,393,44.59,1.28,Sunny,0,9
29-06-2026,PROD_001,63,305,50.55,1.08,Sunny,0,8
30-06-2026,PROD_005,244,145,44.22,1.3,Cloudy,3,3
01-07-2026,PROD_005,161,529,37.05,1.19,Rainy,4,9
02-07-2026,PROD_002,155,527,57.72,1.23,Sunny,4,5
03-07-2026,PROD_001,195,307,48.71,1.48,Storm,3,5
04-07-2026,PROD_002,161,964,15.78,1.28,Sunny,4,6
05-07-2026,PROD_003,99,947,37.91,1.07,Sunny,5,2
06-07-2026,PROD_002,101,670,30.48,1.22,Rainy,1,6
07-07-2026,PROD_002,154,996,49.75,1.11,Rainy,0,4
08-07-2026,PROD_005,226,339,12.23,1.07,Sunny,0,9
09-07-2026,PROD_005,196,918,30.54,1.36,Storm,6,6
10-07-2026,PROD_005,262,351,25.91,1.31,Storm,5,7
11-07-2026,PROD_003,74,809,17.06,1.25,Cloudy,0,8
12-07-2026,PROD_005,160,208,28.94,1.21,Cloudy,2,7
13-07-2026,PROD_001,75,957,43.64,1.16,Sunny,1,6
14-07-2026,PROD_004,34,204,28.08,1.04,Sunny,2,9
15-07-2026,PROD_001,204,624,39,1.15,Sunny,3,6
16-07-2026,PROD_001,107,689,39.64,1.42,Storm,2,3
17-07-2026,PROD_005,116,972,39.36,1.39,Snow,4,3
18-07-2026,PROD_004,163,720,36.48,1.49,Cloudy,4,4
19-07-2026,PROD_004,27,635,15.85,1.33,Cloudy,1,2
20-07-2026,PROD_004,234,14,20.92,1.28,Snow,2,5
21-07-2026,PROD_003,192,857,50,1.15,Sunny,2,8
22-07-2026,PROD_005,242,427,35.12,1.04,Cloudy,0,2
23-07-2026,PROD_004,59,475,45.3,1.31,Storm,1,5
24-07-2026,PROD_003,201,297,38.5,1.24,Snow,0,3
25-07-2026,PROD_002,289,556,11.93,1.38,Storm,1,9
26-07-2026,PROD_002,206,93,49.81,1.21,Sunny,6,8
27-07-2026,PROD_003,264,106,13.22,1.49,Cloudy,1,6
28-07-2026,PROD_003,250,418,57.16,1.2,Storm,2,7
29-07-2026,PROD_005,174,277,20.77,1.17,Snow,5,4
30-07-2026,PROD_005,194,127,35.62,1.44,Sunny,0,8
31-07-2026,PROD_002,134,969,13.18,1.2,Cloudy,3,4
01-08-2026,PROD_004,37,458,54.75,1.44,Cloudy,0,7
02-08-2026,PROD_002,291,37,59,1.01,Sunny,3,4
03-08-2026,PROD_004,31,608,17.31,1.35,Sunny,4,2
04-08-2026,PROD_004,211,197,24.79,1.04,Sunny,1,3
05-08-2026,PROD_005,251,703,10.79,1.07,Storm,6,8
06-08-2026,PROD_001,112,356,49.35,1.35,Rainy,0,3
07-08-2026,PROD_001,237,6,25.57,1.14,Cloudy,1,6
08-08-2026,PROD_003,297,555,39.44,1.11,Storm,5,8
09-08-2026,PROD_005,48,331,11.96,1.4,Snow,0,7
10-08-2026,PROD_004,96,518,45.77,1.47,Cloudy,4,7
11-08-2026,PROD_001,28,193,36.47,1.12,Rainy,0,9
12-08-2026,PROD_004,43,315,46.25,1.16,Snow,4,2
13-08-2026,PROD_001,34,0,49.48,1.36,Cloudy,1,6
14-08-2026,PROD_001,183,61,14.46,1.41,Rainy,6,5
15-08-2026,PROD_001,32,342,38.9,1.5,Sunny,2,3
16-08-2026,PROD_005,191,600,42.5,1.14,Rainy,5,4
17-08-2026,PROD_002,219,17,35.84,1.28,Cloudy,6,8
18-08-2026,PROD_004,95,619,19.12,1.07,Rainy,3,7
19-08-2026,PROD_005,183,646,49.78,1.17,Cloudy,1,6
20-08-2026,PROD_005,80,370,59.87,1.02,Cloudy,5,5
21-08-2026,PROD_005,264,821,58.46,1.11,Rainy,5,4
22-08-2026,PROD_005,174,578,48.88,1.25,Rainy,2,4
23-08-2026,PROD_005,276,604,30.91,1.08,Snow,1,6
24-08-2026,PROD_003,263,649,26.87,1.44,Snow,1,6
25-08-2026,PROD_004,181,700,13.43,1.36,Storm,0,6
26-08-2026,PROD_005,87,570,30.81,1.01,Cloudy,4,9
27-08-2026,PROD_004,296,698,17.8,1.44,Snow,6,3
28-08-2026,PROD_003,180,234,22.72,1.49,Storm,4,9
29-08-2026,PROD_003,278,68,54.59,1.25,Cloudy,0,7
30-08-2026,PROD_004,114,446,58.43,1.16,Storm,0,9
31-08-2026,PROD_001,265,609,57.43,1.13,Snow,1,7
01-09-2026,PROD_002,240,7,19.67,1.04,Storm,4,2
02-09-2026,PROD_001,142,461,55.04,1.25,Rainy,6,7
03-09-2026,PROD_001,206,999,17.08,1.03,Storm,1,6
04-09-2026,PROD_001,281,310,35.38,1.25,Sunny,6,9
05-09-2026,PROD_005,292,133,42.18,1.13,Sunny,6,7
06-09-2026,PROD_003,79,384,33.12,1.24,Storm,2,3
07-09-2026,PROD_001,144,55,57.59,1.21,Sunny,2,8
08-09-2026,PROD_003,70,992,26.66,1.15,Storm,6,2
09-09-2026,PROD_004,197,359,36.37,1.22,Storm,0,8
10-09-2026,PROD_002,158,970,13.77,1.24,Storm,4,9
11-09-2026,PROD_004,189,113,52.61,1.42,Sunny,2,5
12-09-2026,PROD_004,58,87,30.67,1.33,Cloudy,6,2
13-09-2026,PROD_005,88,137,45.03,1.22,Storm,4,9
14-09-2026,PROD_002,255,107,44.11,1.45,Storm,6,9
15-09-2026,PROD_004,67,499,43.81,1.38,Rainy,4,3
16-09-2026,PROD_004,76,534,35.35,1.04,Rainy,3,3
17-09-2026,PROD_002,296,143,23.88,1.08,Snow,2,7
18-09-2026,PROD_002,118,868,41.25,1.04,Sunny,2,2
19-09-2026,PROD_004,34,655,58.09,1.16,Cloudy,1,2
20-09-2026,PROD_002,198,55,51.7,1.22,Storm,6,7
21-09-2026,PROD_004,81,619,15.44,1.25,Storm,1,9
22-09-2026,PROD_004,138,862,11.16,1.43,Sunny,6,8
23-09-2026,PROD_005,56,5,34.95,1.01,Snow,5,3
24-09-2026,PROD_001,153,541,48.79,1.21,Snow,4,3
25-09-2026,PROD_004,45,446,25.7,1.21,Rainy,6,9
26-09-2026,PROD_003,27,996,45.06,1.47,Sunny,0,5
27-09-2026,PROD_001,23,384,56.6,1.12,Snow,1,3
28-09-2026,PROD_001,40,306,32.95,1.06,Snow,1,3
29-09-2026,PROD_001,168,873,22.21,1.07,Cloudy,5,4
30-09-2026,PROD_005,44,856,55.89,1.26,Rainy,5,4
01-10-2026,PROD_004,162,638,33.61,1.2,Rainy,4,9
02-10-2026,PROD_005,264,301,30.39,1.38,Rainy,5,4
03-10-2026,PROD_004,62,632,27.67,1.16,Snow,2,9
04-10-2026,PROD_005,204,404,31.15,1.06,Storm,1,6
05-10-2026,PROD_005,61,610,43.68,1.19,Snow,0,7
06-10-2026,PROD_003,111,677,31.69,1.44,Snow,4,6
07-10-2026,PROD_005,72,836,26.21,1.2,Sunny,2,3
08-10-2026,PROD_002,103,830,47.18,1.42,Rainy,3,4
09-10-2026,PROD_003,53,752,20.15,1.19,Rainy,0,7
10-10-2026,PROD_005,95,561,20.1,1.14,Cloudy,5,5
11-10-2026,PROD_001,216,779,44.82,1.39,Rainy,6,5
12-10-2026,PROD_002,107,836,53.34,1.1,Snow,2,8
13-10-2026,PROD_002,254,509,22.06,1.12,Sunny,4,5
14-10-2026,PROD_002,251,72,19.56,1.02,Cloudy,6,3
15-10-2026,PROD_003,26,811,43.52,1.09,Snow,3,7
16-10-2026,PROD_005,57,563,41.04,1.19,Snow,5,4
17-10-2026,PROD_005,71,264,32.36,1.2,Cloudy,5,3
18-10-2026,PROD_001,162,226,14.79,1.21,Snow,0,8
19-10-2026,PROD_001,240,192,14.59,1.24,Snow,1,8
20-10-2026,PROD_002,259,373,48.87,1.29,Sunny,1,9
21-10-2026,PROD_001,162,750,32.59,1.09,Sunny,0,9
22-10-2026,PROD_003,68,9,52.9,1.31,Sunny,1,3
23-10-2026,PROD_005,296,301,38.74,1.17,Rainy,4,5
24-10-2026,PROD_002,290,358,40.94,1.37,Cloudy,0,4
25-10-2026,PROD_001,33,739,56.71,1.28,Sunny,0,6
26-10-2026,PROD_003,34,953,18.23,1.28,Snow,6,9
27-10-2026,PROD_003,253,804,37.15,1.34,Rainy,5,9
28-10-2026,PROD_001,82,51,12.91,1.17,Cloudy,1,2
29-10-2026,PROD_005,215,751,27.95,1.21,Sunny,5,3
30-10-2026,PROD_001,46,98,17.4,1.29,Sunny,0,4
31-10-2026,PROD_002,112,592,19.39,1.21,Cloudy,3,2
01-11-2026,PROD_001,124,12,56.74,1.22,Sunny,0,2
02-11-2026,PROD_003,71,389,40.53,1.14,Cloudy,1,8
03-11-2026,PROD_001,200,953,54.61,1.14,Cloudy,1,6
04-11-2026,PROD_005,76,356,32.18,1.35,Snow,1,6
05-11-2026,PROD_004,139,639,39.88,1,Cloudy,1,9
06-11-2026,PROD_001,62,815,11.6,1.05,Storm,6,3
07-11-2026,PROD_005,154,927,33.48,1.47,Sunny,4,3
08-11-2026,PROD_005,279,10,38.2,1.09,Snow,6,9
09-11-2026,PROD_003,216,80,10.84,1.21,Rainy,1,9
10-11-2026,PROD_005,152,260,49.47,1.42,Storm,3,4
11-11-2026,PROD_005,274,5,24.77,1,Cloudy,0,8
12-11-2026,PROD_005,239,457,32.62,1.46,Rainy,2,6
13-11-2026,PROD_005,60,372,36.78,1.03,Rainy,2,7
14-11-2026,PROD_002,274,480,59.61,1.09,Rainy,4,8
15-11-2026,PROD_002,21,221,14.96,1.01,Rainy,2,6
16-11-2026,PROD_003,214,916,37.76,1.26,Snow,1,7
17-11-2026,PROD_001,261,809,36.53,1.47,Snow,2,4
18-11-2026,PROD_005,168,80,13.45,1.42,Rainy,6,7
19-11-2026,PROD_001,217,922,41.7,1.32,Storm,3,6
20-11-2026,PROD_001,264,514,24.34,1.09,Sunny,5,5
21-11-2026,PROD_003,127,59,15.19,1.43,Sunny,1,2
22-11-2026,PROD_005,231,220,18.93,1.38,Snow,2,5
23-11-2026,PROD_005,175,961,51.18,1.13,Storm,1,9
24-11-2026,PROD_004,45,348,15.21,1.4,Storm,4,2
25-11-2026,PROD_001,101,560,33.35,1.44,Cloudy,3,9
26-11-2026,PROD_001,102,227,19.76,1.35,Snow,0,7
27-11-2026,PROD_002,150,289,18.12,1.05,Storm,5,4
28-11-2026,PROD_004,119,292,20.29,1.49,Storm,1,4
29-11-2026,PROD_002,275,809,34.64,1.04,Sunny,3,2
30-11-2026,PROD_002,68,192,21.89,1.33,Storm,4,2
01-12-2026,PROD_002,82,955,14.84,1.06,Storm,4,2
02-12-2026,PROD_003,124,473,50.07,1.45,Rainy,3,2
03-12-2026,PROD_003,124,256,36.99,1.17,Sunny,2,3
04-12-2026,PROD_002,34,954,17.84,1.26,Sunny,3,6
05-12-2026,PROD_004,194,505,33.57,1.09,Rainy,6,6
06-12-2026,PROD_001,278,387,13.42,1.27,Sunny,2,4
07-12-2026,PROD_004,230,614,39.02,1.47,Cloudy,2,3
08-12-2026,PROD_005,278,397,27.02,1.45,Cloudy,3,2
09-12-2026,PROD_003,121,365,15.18,1.03,Snow,4,3
10-12-2026,PROD_001,279,657,19.18,1.19,Sunny,0,2
11-12-2026,PROD_001,178,289,27.29,1.13,Sunny,0,7
12-12-2026,PROD_005,64,768,50.32,1.24,Cloudy,3,6
13-12-2026,PROD_005,270,308,18.69,1.42,Snow,1,2
14-12-2026,PROD_002,184,277,15.48,1.37,Snow,3,7
15-12-2026,PROD_003,212,463,35.8,1.17,Cloudy,0,6
16-12-2026,PROD_003,28,188,37.93,1.19,Cloudy,5,2
17-12-2026,PROD_004,84,917,14.51,1.33,Rainy,3,7
18-12-2026,PROD_002,200,177,24.22,1.1,Snow,5,8
19-12-2026,PROD_002,298,527,23.14,1.05,Snow,5,9
20-12-2026,PROD_002,49,923,19.31,1.12,Rainy,6,4
21-12-2026,PROD_002,285,987,25.78,1.06,Cloudy,5,6
22-12-2026,PROD_003,236,374,11.86,1.18,Rainy,4,7
23-12-2026,PROD_003,124,597,42.58,1.47,Rainy,0,4
24-12-2026,PROD_002,203,759,59.42,1.06,Storm,0,3
25-12-2026,PROD_004,167,453,41.7,1.41,Snow,0,8
26-12-2026,PROD_001,124,216,28.05,1.27,Cloudy,4,9
27-12-2026,PROD_001,66,41,43.4,1.32,Storm,0,2
28-12-2026,PROD_004,106,193,38.58,1.09,Storm,1,3
29-12-2026,PROD_002,148,326,52.34,1.08,Storm,0,2
30-12-2026,PROD_003,277,372,41.09,1.08,Cloudy,3,6
31-12-2026,PROD_001,166,464,41.7,1.33,Rainy,1,9
01-01-2027,PROD_005,91,162,21.08,1.37,Cloudy,2,9
02-01-2027,PROD_005,159,275,30.78,1.46,Snow,0,2
03-01-2027,PROD_004,46,363,27.22,1.2,Snow,6,7
04-01-2027,PROD_002,48,641,10.57,1.23,Rainy,2,5
05-01-2027,PROD_001,290,774,25.66,1.23,Cloudy,2,5
06-01-2027,PROD_002,193,479,34.3,1.13,Rainy,4,5
07-01-2027,PROD_001,272,688,39.99,1.16,Rainy,3,4
08-01-2027,PROD_004,79,978,56.73,1.42,Cloudy,5,5
09-01-2027,PROD_004,126,459,21.96,1.17,Snow,3,2
10-01-2027,PROD_005,239,264,17.62,1.43,Cloudy,2,3
11-01-2027,PROD_002,278,538,53.47,1.15,Snow,4,4
12-01-2027,PROD_005,165,973,57.09,1.17,Sunny,1,9
13-01-2027,PROD_002,71,385,34.4,1.28,Sunny,6,6
14-01-2027,PROD_005,79,84,15.76,1.05,Sunny,0,8
15-01-2027,PROD_003,53,707,34.27,1.46,Storm,5,4
16-01-2027,PROD_003,115,315,15.47,1.41,Snow,1,7
17-01-2027,PROD_003,108,242,54.16,1.34,Snow,0,9
18-01-2027,PROD_003,250,468,45.41,1.49,Cloudy,2,7
19-01-2027,PROD_001,294,879,22.06,1.01,Snow,4,3
20-01-2027,PROD_003,265,341,54.33,1.21,Cloudy,6,8
21-01-2027,PROD_004,130,176,41.9,1.43,Storm,4,5
22-01-2027,PROD_004,253,129,57.66,1.22,Cloudy,5,8
23-01-2027,PROD_001,297,656,59.02,1,Sunny,5,3
24-01-2027,PROD_003,185,82,10.16,1.08,Cloudy,3,4
25-01-2027,PROD_003,147,359,16.01,1.22,Cloudy,5,4
26-01-2027,PROD_003,256,87,37.35,1.33,Cloudy,3,4
27-01-2027,PROD_005,126,531,57.79,1.08,Snow,1,3
28-01-2027,PROD_002,147,741,59.71,1.22,Rainy,5,2
29-01-2027,PROD_005,214,971,38.37,1.01,Rainy,3,2
30-01-2027,PROD_002,162,984,18.69,1.24,Rainy,0,7
31-01-2027,PROD_003,130,637,18.15,1.45,Snow,4,5
01-02-2027,PROD_003,109,470,48.19,1.3,Sunny,4,8
02-02-2027,PROD_005,270,497,39.6,1.22,Rainy,2,7
03-02-2027,PROD_005,299,506,37.44,1.08,Rainy,2,6
04-02-2027,PROD_002,243,353,33.29,1.1,Storm,5,3
05-02-2027,PROD_004,120,415,46.26,1.04,Storm,5,2
06-02-2027,PROD_002,151,50,52.9,1.37,Sunny,1,5
07-02-2027,PROD_005,32,599,25.15,1.04,Cloudy,6,6
08-02-2027,PROD_005,117,681,21.05,1.19,Cloudy,2,5
09-02-2027,PROD_001,139,62,43.51,1.37,Storm,0,9
10-02-2027,PROD_005,218,88,55.74,1.36,Storm,6,5
11-02-2027,PROD_001,20,700,27.41,1.29,Sunny,3,7
12-02-2027,PROD_004,79,189,23.62,1.29,Sunny,3,7
13-02-2027,PROD_002,269,898,21.31,1.05,Snow,1,9
14-02-2027,PROD_002,159,600,22.72,1.09,Cloudy,3,6
15-02-2027,PROD_001,168,347,16.75,1.27,Snow,4,8
16-02-2027,PROD_002,63,843,39.84,1.17,Rainy,3,4
17-02-2027,PROD_005,205,537,24.04,1.01,Sunny,2,2
18-02-2027,PROD_003,127,175,40.75,1.4,Cloudy,4,8
19-02-2027,PROD_001,63,363,14.15,1.33,Cloudy,2,2
20-02-2027,PROD_002,97,775,15.77,1.16,Snow,6,6
21-02-2027,PROD_001,245,900,36.81,1.05,Storm,2,9
22-02-2027,PROD_001,181,906,35.58,1.3,Storm,1,2
23-02-2027,PROD_003,272,553,23.58,1.17,Sunny,6,3
24-02-2027,PROD_005,151,482,51.36,1.13,Storm,1,3
25-02-2027,PROD_001,163,986,19.35,1.36,Rainy,4,3
26-02-2027,PROD_002,285,118,28.03,1.16,Cloudy,6,6
27-02-2027,PROD_004,128,168,37.78,1.07,Storm,3,7
28-02-2027,PROD_001,213,619,53.36,1.24,Sunny,5,5
01-03-2027,PROD_001,54,997,30.93,1.41,Rainy,5,5
02-03-2027,PROD_003,294,146,29.93,1.42,Snow,0,4
03-03-2027,PROD_005,206,687,38.98,1.42,Snow,3,4
04-03-2027,PROD_004,262,436,25.83,1.21,Rainy,4,9
05-03-2027,PROD_002,283,438,45.46,1.4,Sunny,0,3
06-03-2027,PROD_004,29,887,22.43,1.43,Snow,2,9
07-03-2027,PROD_002,185,188,51.16,1.23,Cloudy,2,3
08-03-2027,PROD_005,48,159,23.62,1.16,Cloudy,0,6
09-03-2027,PROD_002,290,813,59.64,1.35,Sunny,2,3
10-03-2027,PROD_003,106,859,25.82,1.45,Sunny,3,3
11-03-2027,PROD_003,42,931,53.94,1.49,Cloudy,1,3
12-03-2027,PROD_003,229,401,29.87,1.15,Sunny,5,2
13-03-2027,PROD_003,65,585,22.3,1.48,Rainy,6,5
14-03-2027,PROD_004,47,863,21.31,1.25,Sunny,3,8
15-03-2027,PROD_005,45,17,52.51,1.15,Cloudy,2,2
16-03-2027,PROD_002,285,139,25.44,1.49,Storm,1,7
17-03-2027,PROD_002,194,114,26.93,1.44,Sunny,3,3
18-03-2027,PROD_003,23,327,19.85,1.35,Snow,5,8
19-03-2027,PROD_003,86,224,58.07,1.45,Rainy,2,3
20-03-2027,PROD_001,154,557,22.24,1.34,Rainy,3,9
21-03-2027,PROD_005,74,438,22.37,1.22,Rainy,2,2
22-03-2027,PROD_004,50,549,57.19,1.47,Snow,4,2
23-03-2027,PROD_002,93,717,55.04,1.48,Snow,0,6
24-03-2027,PROD_001,38,385,22.45,1.16,Rainy,2,6
25-03-2027,PROD_001,175,520,53.24,1.18,Rainy,5,9
26-03-2027,PROD_002,175,252,22.49,1.19,Rainy,3,9
27-03-2027,PROD_004,166,619,14.22,1.41,Sunny,6,3
28-03-2027,PROD_001,106,900,51.02,1.4,Snow,5,2
29-03-2027,PROD_001,39,97,48.58,1.49,Cloudy,2,7
30-03-2027,PROD_005,288,786,24.73,1.23,Sunny,2,6
31-03-2027,PROD_004,62,70,14.51,1.37,Cloudy,5,9
01-04-2027,PROD_001,47,550,20.32,1.43,Sunny,3,8
02-04-2027,PROD_004,279,809,48.55,1.11,Sunny,3,4
03-04-2027,PROD_002,41,912,58.24,1.31,Cloudy,1,2
